Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media
2019-12-30 23:37:52+00:00,1211793557331357696,"@Tony__Heller And the #ClimateScam artists. 
#nonemergency",kellyotweets,False,2147,London Canada. ,0,0,0,
2019-12-30 23:21:04+00:00,1211789328868954114,"@cathmckenna @KHayhoe Well Climate Barbie, if you hadn't scrubbed a 100 yrs. of observed data, you would know that the 1930's was the hottest decade of the last century.  Your a FRAUD !!
#ClimateScam https://t.co/lcssjSxgmi",ESharp13,False,771,,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/ENEj6thXsAAwOHc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENEj6thXsAAwOHc?format=jpg&name=large')]"
2019-12-30 22:41:13+00:00,1211779299197349890,"@cathmckenna @KHayhoe ""Fighting"" climate change. LMAO

Next, let's ""fight"" plate tectonics and volcanism. 

#climatescam #cdnpoli",stopthebiscuit,False,1312,"Alberta, Canada",0,2,7,
2019-12-30 22:29:42+00:00,1211776399696179201,"Greta, Prince Harry &amp; Extinction Rebellion took the #eco-cult to new heights of madness, making 2019 the year of Peak Green Bull$h1t.
Sadly, 2020 promises to eclipse it.
https://t.co/nUMvzmI1yf
via @clim8resistance for @spikedonline 
#GreenReligion
#ClimateScam
#EcoFascism",A_Liberty_Rebel,False,18306,South Coastal UK,1,1,9,
2019-12-30 21:25:30+00:00,1211760244063232000,"@globalnews Meanwhile the richest 7% in the world have increased their PERSONAL wealth by 1.2 Trillion....

Coincidence?..... Soros....

#climatescam #breaktheworkinman

Canada= 1.6% total contributions

But Canadians will pay for the planet

#TrudeauMustGo",Lisssten_Linda,False,441,Canadian gal,0,0,0,
2019-12-30 20:00:49+00:00,1211738934213898240,"Global warming as viewed from the ISS. With all this melted ice and open water, Canada should jack up its carbon tax by at least 500%.
 /sarc #cdnpoli #climatescam",stopthebiscuit,False,1312,"Alberta, Canada",1,9,16,
2019-12-30 18:13:50+00:00,1211712010175385601,"@jkenney @StephenMcNeil “.... face substantial budgetary shortfalls in largely owing to lower world-oil prices.”

Fu**ing clueless, it’s Federal Policies and Regulations, #climatescam and #overtaxation killing Alberta ffs

#firewallAB
#albertaindependence
#wexit
#nofear https://t.co/0ckiJZow3h",Garthicus2,False,415,Republic of Alberta,0,1,3,"[Photo(previewUrl='https://pbs.twimg.com/media/ENDdpnxU4AAuOBZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ENDdpnxU4AAuOBZ?format=jpg&name=large')]"
2019-12-30 18:04:37+00:00,1211709691383795716,"Mainstream media and establishment academia will have you believe arctic ice is melting “at an alarming rate”. @Tony__Heller does a great job explaining how the opposite is true, as per normal. #ClimateEmergency #ClimateScam 

https://t.co/8jZajUDx6J",MarkFriesen08,False,43606,"Saskatoon, Saskatchewan",0,32,53,
2019-12-30 15:53:56+00:00,1211676803603021825,@globalnews #WelfareMedia #ClimateScam #ExitUN #TrudeauMustGo,taylorh1986,False,550,Out Here In The Middle,0,0,2,
2019-12-30 13:02:53+00:00,1211633758572613634,"@davidicke Climatescam, just a trick to extort billions from people.",AbelFris,False,4752,"Rotterdam, Nederland",2,0,12,
2019-12-30 11:15:35+00:00,1211606754762592257,"@PeschiNijs @MauriceDeen Een jongen die zich moet voordoen als meisje met de #climatescam, depressie als logisch gevolg. Zo gaat het ook met hele landen die in de climatescam trappen.",AbelFris,False,4752,"Rotterdam, Nederland",0,0,0,
2019-12-30 09:22:48+00:00,1211578371643248640,"Euro-Socialist party admits Euro-Greenery serves its aims admirably.
#ItsNotAboutTheClimate 
#EcoSocialism 
#GreenReligion
#ClimateScam",A_Liberty_Rebel,False,18306,South Coastal UK,0,3,1,
2019-12-30 03:41:09+00:00,1211492392378855431,"So the #ClimateScam can't actually be blamed for wiping out fauna. Well there's a shocker.

Incredibly Rare Guam Rail Bird Is Back, 40 Years After Being Labelled 'Extinct In The Wild'

https://t.co/bY4y6AZpCl",ExSydney,False,5015,Australia,0,1,3,
2019-12-30 03:00:07+00:00,1211482064240836610,@globalnews This is why canadian fake news media won't show all the ppl protesting in European countries. Protesting globalism via #ClimateScam! #TaxScam! #CarbonScam! #LiberalLies #liberalcorruption #LiberalsMustGo #TrudeauMustGo #TraitorTrudeau,CoreyStorm,False,2665,Alberta. ,0,0,0,
2019-12-30 02:49:12+00:00,1211479319224213504,"@globalnews @PMckinstryl #ClimateScam artists 
#nonemergency",kellyotweets,False,2147,London Canada. ,0,0,2,
2019-12-30 02:43:28+00:00,1211477875167072256,"#ClimateScam #TaxScam #TaxGrab #CarbonScam #ExitUN #CANEXIT #climatechange 
https://t.co/E0DLlQ8oSB",CoreyStorm,False,2665,Alberta. ,0,0,0,
2019-12-30 00:55:12+00:00,1211450631099047936,"...@UN #NWO international socialism is the enemy.....

#ClimateScam",davidmatheson27,False,2432,Australia,0,0,1,
2019-12-30 00:49:49+00:00,1211449276141694977,"@teririch ""The report cited trade wars, plastic packaging, and climate change amongst the reasons for food price increases.""

The only impact climate change has on food prices is via carbon taxes. We all pay more because government wants more. #climatescam #cdnpoli",stopthebiscuit,False,1312,"Alberta, Canada",1,2,3,
2019-12-30 00:39:22+00:00,1211446644668919810,"Report Hyped by Climate Alarmists Warned of Million of Deaths, Nuclear War, Sunken Major Cities by 2020 – Summit News #climatehox #climatescam  https://t.co/GjzuxOEVN6",brettoz2000,False,1313,"Manhattan, NY",0,0,0,
2019-12-29 22:53:41+00:00,1211420047517855745,"Extremist #Green-Left #eco-totalitarian cult Extinction Rebellion to target key media sites and newspaper print works in war on free speech.
https://t.co/4nTT05oUNj
via Paul Homewood.
#ClimateScam 
#GreenReligion",A_Liberty_Rebel,False,18306,South Coastal UK,0,0,1,
2019-12-29 19:28:49+00:00,1211368493221740544,@MikeHudema How many more man-made disasters until you scammers tell the truth #arson #fakescience #climatescam,goaliechef22,False,273,"Alberta, Canada",0,1,1,
2019-12-29 18:54:19+00:00,1211359811545251840,"@Thomas_Duncan @cathmckenna @cmittermeier I just want to see one of you  hypocrites actually propose a solution to your nonsense or give up petroleum yourselves versus bloviating for your mind controllers.   

Lets send all you incredibly  credulous virtue signallers to protest in China and India.  #climatescam",heedfulike,False,135,Canada,0,0,1,
2019-12-29 18:09:10+00:00,1211348449884549120,"@LeilaKGray @LaurenJeffrey_ @JamesDelingpole #ClimateScam 
https://t.co/fxZrjtZ3gm",cahtx01,False,902,TEXAS ,0,0,0,
2019-12-29 17:57:06+00:00,1211345412323332096,"@1111Canis @tleehumphrey @TomTSEC Why did Trudeau libs remove historical temp data?
Maybe to stop ""logical critical-thinking"" peoplekind access because it is far too revealing as to the ominous deceptions! Sorry for u if you lack the intelligence to see the truth!
#ClimateFraud = #ClimateScam",CwsltdDrew,False,198,"Alberta, Canada",0,0,0,
2019-12-29 17:43:47+00:00,1211342060801818625,"@1111Canis @tleehumphrey @TomTSEC ""Not aware""? Just the opposite @1111Canis, people are getting wise to the globalist #ClimateScam &amp; #Agenda21,#Agenda2030! If you used both halves of your brain &amp; did some honest, open-minded research, u might see it too!",CwsltdDrew,False,198,"Alberta, Canada",3,0,0,
2019-12-29 15:46:04+00:00,1211312436353081345,@CBCNews @AaronWherry #DefundCBC #ExitUN #ClimateScam #MinistryOfTruth #WelfareMedia,taylorh1986,False,550,Out Here In The Middle,0,0,0,
2019-12-29 12:35:05+00:00,1211264375467712512,""" [Mishal] Husain’s return trip to Stockholm is estimated to have amounted to almost half a ton of carbon dioxide emissions per person.""

Apparently, neither the #eco-zealot #BBC nor anyone in Sweden has ever heard of Skype.
#GreensGoByAir   
#ClimateScam

https://t.co/JqS3IOhSmc",A_Liberty_Rebel,False,18306,South Coastal UK,1,5,17,
2019-12-29 07:27:29+00:00,1211186964277260289,"#ClimateScam #TaxScam #TaxGrab #CarbonScam #ExitUN #WestExit #NoGlobalization #WEXIT 
#climatechange 

https://t.co/OOFdczR94z",CoreyStorm,False,2665,Alberta. ,0,0,0,
2019-12-29 05:12:51+00:00,1211153081028640768,"#ClimateScam
Man Made #ClimateChange Scam
#ClimateChangeIsReal - - -  Not
https://t.co/zNhpJLGIvQ",CoreyStorm,False,2665,Alberta. ,0,0,2,
2019-12-29 04:22:10+00:00,1211140325038686208,"@justinbieber - 107.5M followers 

@GretaThunberg - 3.8M followers

#ClimateScam 

The claim young people are more concerned about the climate than anything else is BS. https://t.co/YZp71ZHbkT",CavallinoRampa2,False,651,,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EM7Vsz-W4AAB1zN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EM7Vsz-W4AAB1zN?format=jpg&name=large')]"
2019-12-29 01:32:36+00:00,1211097654173679616,@BreitbartNews Says someone from the party of #climatescam.,Rilesinnewbs,False,153,"Newberg, OR",0,0,2,
2019-12-28 22:59:25+00:00,1211059105764429824,Dead right! #WWG1WGA  @ClimateScam,Barbara58330201,False,497,,0,0,1,
2019-12-28 20:28:36+00:00,1211021148424560641,"List of actual Canadians feeling better about their finances:

Re-elected #JustinLibs 14 months from #GoldenPension

Liberal insiders making bank on #ClimateScam, #BuildItBarbie, #Lavscam, #JTsLegalizationShitShow, #IllegalBorderInvaders

#PapineauPolePolisher sycophants

CBC",itsTim_eh,False,6254,Right. Here.......duh......,0,1,2,
2019-12-28 20:11:43+00:00,1211016902601924608,@Pontifex Frank is more concerned with #ClimateScam....,davidmatheson27,False,2432,Australia,0,0,0,
2019-12-28 20:11:22+00:00,1211016814823645184,"@globalnews Ya. Sure it is.
#ClimateScam artists.",kellyotweets,False,2147,London Canada. ,0,0,0,
2019-12-28 20:05:07+00:00,1211015240730730498,#ClimateHoax #ComplicitMedia #ClimateScam #Propaganda #cdnmedia,JoanneBLY,False,3091,Somewhere in Canadastan,0,2,2,
2019-12-28 17:56:42+00:00,1210982921412104192,"Things that are completely unnecessary if the #ClimateScam is “effectively irreversible”:

#CarbonTax

Solar power

Wind power

#GretaDoomsberg lectures

New 🇨🇦 icebreakers

A billion extra trees

Most or all of LPC/NDP/GPC platform

EVs

Justin Trudeau

#GarbageDayInOttawa
👋😐",itsTim_eh,False,6249,Right. Here.......duh......,0,4,4,
2019-12-28 16:47:31+00:00,1210965512357703681,"...&amp; you’ll manage to strip every cent of it &amp; more out of their bank accounts by increasing the cost of EVERYTHING with your #ClimateDoomsdayCult #ClimateScam #CarbonTax.

...tax &amp; spend Liberals.

...in one pocket &amp; out the other.

Nothing ever changes.

Boring &amp; predictable.",itsTim_eh,False,6249,Right. Here.......duh......,0,4,4,
2019-12-28 16:17:11+00:00,1210957878791720960,@CBCNews @sarahcrgr #ClimateScam #ExitUN #DefundCBC #TrudeauMustGo,taylorh1986,False,550,Out Here In The Middle,0,0,0,
2019-12-28 15:28:46+00:00,1210945692530860034,Give to h3ll #ClimateScam supporters Poverty will soon be your epitaph Taxing #Canadians to death and then taxing their death is the #liberal mantra #SocialismKills,Harv2000,False,1360,"Calgary, Alberta",0,0,0,
2019-12-28 08:45:03+00:00,1210844096794808321,"#DingDingRound1

#ClimateWokeness #ClimateDebate #ClimateScam https://t.co/wT38ceqz3F",ExSydney,False,5017,Australia,0,2,1,"[Photo(previewUrl='https://pbs.twimg.com/media/EM3ISS2UUAA8JEO?format=png&name=small', fullUrl='https://pbs.twimg.com/media/EM3ISS2UUAA8JEO?format=png&name=large')]"
2019-12-28 04:30:48+00:00,1210780113710678017,In 9600 BC the South Pacific ocean water levels rose 400 feet! Explain that one Greta!  History channel baby! #climatescam https://t.co/s2jBWevm5h,ModelUki2,False,14077,Putin’s nightmares,0,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/EM2OFoHUEAEenyP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EM2OFoHUEAEenyP?format=jpg&name=large')]"
2019-12-27 19:55:45+00:00,1210650495821500416,"@BBCRadio4 #ClimateDerangementSyndrome This is why the British Brainwashing Corporation needs to go commercial, support itself &amp; stand on its own 2 feet! You can peddle this extreme far-left #ClimateScam propaganda to whatever sucker wishes to subscribe to it then.
 https://t.co/qkdzqTlSd6",BrightonMighty,False,264,"Brighton, England",0,0,0,
2019-12-27 16:34:00+00:00,1210599723121303552,"@Bananenrijperij @Michael_D_Crow @chuzbucket @Kenneth72712993 @GillesnFio @DrSusanBarring1 @DawnTJ90 @LynnFynn3 @maves_megan @d_e_mol @NikolovScience @StormSignalSA @rln_nelson @RegimeChangeBC @AndryGiles @smarzeli @chimera414 @VeronicaTalbot9 @ElectroMoho @3GHtweets @EthonRaptor @redforged42 @Leigh252425 @EtterWerner @DaveOx13 @DonWils13730132 @WolfieSmith5 @Willard1951 @D16584667 @Debeka314 @Tony__Heller @Tangomitteckel @JamesAbbott2013 @ClimatePoet @Cole59818957 @UvMeter @randomguy495 @MATTP1949 @ElQuesoSabio @dvibrationz @johnstretch @RogTallbloke @PhilMcGroin8 @RudolfZlabinger @badmoonrising11 @CymaticWave @ianbrow97534170 @saunatonttu3 @dunvirkin Very true! @Tony__Heller is a master at exposing the #ClimateFraud for what it is, a socialistic #ClimateScam!",CwsltdDrew,False,198,"Alberta, Canada",0,0,1,
2019-12-27 15:16:53+00:00,1210580314851954688,@MikeHudema over 170 people charged with arson !! How many more fires will be started by climate cultists before we put a stop to the #ClimateScam !!,peterdiane01,False,3307,"Comox, British Columbia",0,0,0,
2019-12-27 13:20:36+00:00,1210551051767533569,#ClimateScam directly linked to #FakeNews,davidmatheson27,False,2434,Australia,0,1,0,
2019-12-27 07:28:09+00:00,1210462355903008768,@AusAntiLeft @APatriotAussie Easy. ‘Insert name of Conservative leaning PM here” 👉................ #ClimateScam,Nige_CANZUK,False,776,Queensland and Wiltshire,1,1,1,
2019-12-27 03:41:24+00:00,1210405291663249409,"@thenation Spoken like a true Marxist.  Must be feeling desperate because you know the data will catch up with you soon.

Climatescam. Someone will make a great movie about this.",dangerdaveoc,False,280,,0,2,3,
2019-12-27 00:56:24+00:00,1210363767864750080,Why does this video keep getting taken down? Something to hide maybe? https://t.co/T7zyoWetRj #ClimateScam #ClimateHoax,ExSydney,False,5017,Australia,0,1,1,
2019-12-26 22:07:37+00:00,1210321293104549888,#ClimateScam,tan123,False,37065,,0,3,10,
2019-12-26 09:02:38+00:00,1210123746998046720,"You just can't make this sh1t up. #ClimateHoax #ClimateScam

Police spend £1,500,000 on electric cars that are too slow to catch criminals https://t.co/EIqt7SMBEq via @MetroUK",ExSydney,False,5015,Australia,0,3,3,
2019-12-26 09:02:31+00:00,1210123714492170241,Church of Climatology. #ClimateScam https://t.co/LDuFH85RSr,davidmatheson27,False,2432,Australia,0,1,3,"[Photo(previewUrl='https://pbs.twimg.com/media/EMs5GXjUcAA86vX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EMs5GXjUcAA86vX?format=jpg&name=large')]"
2019-12-26 08:37:07+00:00,1210117325153660930,...#ClimateScam,davidmatheson27,False,2432,Australia,0,0,0,
2019-12-26 04:50:21+00:00,1210060255800909824,"@GretaThunberg “Laughing all the way”.... to the bank!!

#climatescam #fraud #corruption",Garthicus2,False,415,Republic of Alberta,0,0,1,
2019-12-26 04:36:42+00:00,1210056820569579521,"@cflav @nytclimate #ClimateScam 
https://t.co/fxZrjtZ3gm",cahtx01,False,902,TEXAS ,0,0,0,
2019-12-26 02:08:15+00:00,1210019460532314112,"@jenninemorgan 100% correct,when you take a small snap shot of time (As the Warmists like to do) you can make the facts fit their agenda,saying its warmer than it was a hundred years ago is meaningless drivel. You need thousands of years of data to make such dramatic claims. #ClimateScam",cpalace68,False,7647,Lincoln UK,0,1,2,
2019-12-26 00:20:32+00:00,1209992354439954433,"...a Vet full of socialist #NWO rhetoric..... #ClimateScam

Cattle have stopped breeding, koalas die of thirst: A vet's hellish diary of climate change

 https://t.co/ZghF5ovWBK via @smh",davidmatheson27,False,2432,Australia,0,1,0,
2019-12-25 23:01:06+00:00,1209972363728584704,"LoL this..
#SantaClaus #Christmas 
#GretaThunberg 
#ClimateHoax #ClimateScam
#GlobalismIsEvil #GlobalismKills
#TheGreatAwakening https://t.co/HqdhEwAja9",WozzaNoski,False,928,"Melbourne, Victoria",0,0,3,"[Photo(previewUrl='https://pbs.twimg.com/media/EMqvc2VUUAEsfM7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EMqvc2VUUAEsfM7?format=jpg&name=large')]"
2019-12-25 21:16:19+00:00,1209945996408438785,"....”but 2019 is like nothing we've seen before”, so true, the world has fallen for the worlds greatest fraud; #ClimateScam",davidmatheson27,False,2432,Australia,0,2,1,
